"docname","from","to","pre","keyword","post","pattern"
"fff_de_00137.txt",17,17,"Dass rassistische und post-koloniale globale Strukturen dazu beitragen, dass Menschen im Globalen Süden durch die Klimakrise stärker betroffen sind und zugleich ihre Stimmen weniger gehört werden, haben wir in unserem letzten Beitrag erläutert. Rassismus führt aber auch innerhalb von Ländern wie Deutschland oder den USA zu stärkerer Belastung durch Umweltschäden und die Klimakrise. Unter anderem deshalb, weil Black, Indigenous, People of Colour (BIPoC)* auf dem Arbeitsmarkt und dem Wohnungsmarkt benachteiligt werden und so in Gegenden leben, in denen z.B. weniger Grünanlagen sind und die Wohnungen schlechter energetisch saniert sind  -  in den Hitzesommern, die die Klimakrise bringen wird, eine gefährliche Belastung für die Gesundheit. 2018 stellte eine Studie der Environmental Protection Agency fest, dass Schwarze in den USA durchschnittlich 1,5-mal so viel Feinstaub ausgesetzt sind wie Weiße  -  Hispanics 1,2-mal so viel. Auch in Deutschland sind Menschen mit sogenanntem Migrationshintergrund stärker von Feinstaubbelastung und anderen Umwelt- und Klimaschäden betroffen, zeigen Studien des Umweltbundesamts. Dazu kommt, dass BIPoC-Aktivist*innen, die sich für Klimagerechtigkeit einsetzen, in ihrem Engagement nicht nur viel zu oft ignoriert und überhört werden, sondern auch rassistischen Anfeindungen ausgesetzt sind.","Daher bedeutet für Klimagerechtigkeit zu kämpfen auch rassistische Denkmuster zu reflektieren und zu durchbrechen.","*BIPoC = Black Indigenous People of Colour ist eine gängige Selbstbezeichnung von Menschen mit Rassismuserfahrung. Klimagerechtigkeit bedeutet soziale Gerechtigkeit Menschen mit geringerem Einkommen leben häufig in Wohngegenden mit weniger Begrünung, Schattenplätzen und Nähe zu Parks oder anderen Erholungsgebieten. Sie können sich häufig auch keine energetisch gut sanierte Wohnung leisten. Daher leiden sie besonders unter den durch die Klimakrise heißer werdenden Sommern und Extremwetterereignissen wie Hitzewellen. Gerade für chronisch kranke und ältere, insbesondere allein lebende Menschen kann dies lebensgefährlich werden.","klimagerechtigkeit"
"fff_de_00137.txt",19,19,"Unter anderem deshalb, weil Black, Indigenous, People of Colour (BIPoC)* auf dem Arbeitsmarkt und dem Wohnungsmarkt benachteiligt werden und so in Gegenden leben, in denen z.B. weniger Grünanlagen sind und die Wohnungen schlechter energetisch saniert sind  -  in den Hitzesommern, die die Klimakrise bringen wird, eine gefährliche Belastung für die Gesundheit. 2018 stellte eine Studie der Environmental Protection Agency fest, dass Schwarze in den USA durchschnittlich 1,5-mal so viel Feinstaub ausgesetzt sind wie Weiße  -  Hispanics 1,2-mal so viel. Auch in Deutschland sind Menschen mit sogenanntem Migrationshintergrund stärker von Feinstaubbelastung und anderen Umwelt- und Klimaschäden betroffen, zeigen Studien des Umweltbundesamts. Dazu kommt, dass BIPoC-Aktivist*innen, die sich für Klimagerechtigkeit einsetzen, in ihrem Engagement nicht nur viel zu oft ignoriert und überhört werden, sondern auch rassistischen Anfeindungen ausgesetzt sind. Daher bedeutet für Klimagerechtigkeit zu kämpfen auch rassistische Denkmuster zu reflektieren und zu durchbrechen. *BIPoC = Black Indigenous People of Colour ist eine gängige Selbstbezeichnung von Menschen mit Rassismuserfahrung.","Klimagerechtigkeit bedeutet soziale Gerechtigkeit Menschen mit geringerem Einkommen leben häufig in Wohngegenden mit weniger Begrünung, Schattenplätzen und Nähe zu Parks oder anderen Erholungsgebieten.","Sie können sich häufig auch keine energetisch gut sanierte Wohnung leisten. Daher leiden sie besonders unter den durch die Klimakrise heißer werdenden Sommern und Extremwetterereignissen wie Hitzewellen. Gerade für chronisch kranke und ältere, insbesondere allein lebende Menschen kann dies lebensgefährlich werden. So leben laut einer Studie von Laußmann et. al. beispielsweise Menschen mit niedrigerem Einkommen häufiger an dicht befahrenen Straßen und sind daher stärker von Feinstaubbelastung betroffen. Demnach berichteten 28,3 % der Befragten mit niedrigem Sozialstatus davon, an einer stark oder extrem stark befahrenen Straße zu wohnen, doch nur 14,8 % der oberen Statusgruppe.","klimagerechtigkeit"
"fff_de_00137.txt",27,27,"Gerade für chronisch kranke und ältere, insbesondere allein lebende Menschen kann dies lebensgefährlich werden. So leben laut einer Studie von Laußmann et. al. beispielsweise Menschen mit niedrigerem Einkommen häufiger an dicht befahrenen Straßen und sind daher stärker von Feinstaubbelastung betroffen. Demnach berichteten 28,3 % der Befragten mit niedrigem Sozialstatus davon, an einer stark oder extrem stark befahrenen Straße zu wohnen, doch nur 14,8 % der oberen Statusgruppe. Zugleich hat fast die Hälfte der Haushalte mit niedrigem Einkommen kein Auto und trägt dadurch weit weniger zur Feinstaubbelastung und zu den CO2-Emissionen des Verkehrs bei (zum Vergleich: nur 8 Prozent der Haushalte mit hohem ökonomischem Status haben kein Auto). Kinder, die an häufig befahrenen Straßen leben, leiden zudem häufiger an Krankheiten wie Bronchitis, Lungenentzündung und Nasennebenhöhlenentzündung.","Klimagerechtigkeit bedeutet daher: Verringerung oder Ersatz des Autoverkehrs im städtischen Raum, besserer ÖPNV und mehr Schattenplätze und städtische Begrünung, sowie Erhaltung von Natur.","Denn diese Maßnahmen sind nicht nur wichtig für den Klimaschutz, sondern machen unsere Städte auch sozialer und zukunftsfähiger. Klimagerechtigkeit bedeutet Geschlechtergerechtigkeit Auch geschlechtsspezifische Diskriminierung führt neben rassistischer und klassizistischer Benachteiligung dazu, dass manche Menschen durch die Klimakrise stärker betroffen sind als andere. Im Folgenden werden vor allem über die Auswirkungen des Klimawandels für Frauen und Mädchen im Vergleich zu Männern und Jungen erklärt. Es gibt kaum Quellen zu den gender-spezifischen Auswirkungen der Klimakrise auf nicht-binäre Menschen. Es ist aber davon auszugehen, dass auch sie durch sozioökonomische Benachteiligung und gesellschaftliche Stigmatisierung, die sich z.B. auch auf den Zugang zu medizinischer Behandlung auswirkt, stärker unter Klimafolgen leiden.","klimagerechtigkeit"
"fff_de_00137.txt",29,29,"Demnach berichteten 28,3 % der Befragten mit niedrigem Sozialstatus davon, an einer stark oder extrem stark befahrenen Straße zu wohnen, doch nur 14,8 % der oberen Statusgruppe. Zugleich hat fast die Hälfte der Haushalte mit niedrigem Einkommen kein Auto und trägt dadurch weit weniger zur Feinstaubbelastung und zu den CO2-Emissionen des Verkehrs bei (zum Vergleich: nur 8 Prozent der Haushalte mit hohem ökonomischem Status haben kein Auto). Kinder, die an häufig befahrenen Straßen leben, leiden zudem häufiger an Krankheiten wie Bronchitis, Lungenentzündung und Nasennebenhöhlenentzündung. Klimagerechtigkeit bedeutet daher: Verringerung oder Ersatz des Autoverkehrs im städtischen Raum, besserer ÖPNV und mehr Schattenplätze und städtische Begrünung, sowie Erhaltung von Natur. Denn diese Maßnahmen sind nicht nur wichtig für den Klimaschutz, sondern machen unsere Städte auch sozialer und zukunftsfähiger.","Klimagerechtigkeit bedeutet Geschlechtergerechtigkeit Auch geschlechtsspezifische Diskriminierung führt neben rassistischer und klassizistischer Benachteiligung dazu, dass manche Menschen durch die Klimakrise stärker betroffen sind als andere.","Im Folgenden werden vor allem über die Auswirkungen des Klimawandels für Frauen und Mädchen im Vergleich zu Männern und Jungen erklärt. Es gibt kaum Quellen zu den gender-spezifischen Auswirkungen der Klimakrise auf nicht-binäre Menschen. Es ist aber davon auszugehen, dass auch sie durch sozioökonomische Benachteiligung und gesellschaftliche Stigmatisierung, die sich z.B. auch auf den Zugang zu medizinischer Behandlung auswirkt, stärker unter Klimafolgen leiden. Durch die Klimakrise wird die Anzahl von Naturkatastrophen wie Überschwemmungen und Wirbelstürmen steigen. Frauen und Mädchen sind davon deutlich stärker betroffen als Männer.","klimagerechtigkeit"
"fff_de_00137.txt",55,55,"Beispielsweise im pazifischen Inselstaat Vanuata stieg die Anzahl der gemeldeten Fälle von häuslicher Gewalt um 300 Prozent an, nachdem dort zwei tropische Wirbelstürme gewütet hatten. Nachdem der Taifun „Haiyan"" 2013 Thailand traf, stieg der Menschenhandel dort um bis zu 30 Prozent an. Dennoch wurde erst 2014 in den internationalen Klimaverhandlungen anerkannt, dass die Auswirkungen von Gender* in der Klimapolitik in allen Bereichen miteinbezogen werden müssen (Notwendigkeit von Gender-Mainstreaming). Mittlerweile ist Gender in der Präambel des Pariser Klimaabkommens 2015 verankert, das aufgrund des Ratifizierungsverfahrens völkerrechtlich verbindlich ist. Dort wird gefordert, Menschenrechte, Geschlechtergerechtigkeit und das Empowerment von Frauen bei allen Aktivitäten im Bereich Klimawandel zu berücksichtigen.","Daher bedeutet Klimagerechtigkeit auch, geschlechtsspezifische Folgen der Klimakrise in den Blick zu nehmen und auszugleichen.","Dies hat auch Potential, um CO2-Emissionen einzusparen: Eine Untersuchung der Verbindungen zwischen dem Gleichstellungsstatus und der Größe des carbon footprints in mehr als hundert Ländern aller Weltregionen zeigt, dass nach dem Bruttosozialprodukt die Gleichstellung der Geschlechter der Faktor mit den größten Wirkungen auf die Minderung von CO2-Emissionen ist. Ähnliche Ergebnisse liegen aus Skandinavien vor, wo Kommunen, die ihre politischen Maßnahmen weitestgehend unter Berücksichtigung möglicher genderdifferenzierter Wirkungen planen und realisieren, auch die höchsten Werte bezüglich ihres Engagements in der Klimapolitik haben  -  und umgekehrt. Grund dafür kann beispielsweise die Überwindung bestimmter geschlechtsspezifischer Rollenbilder sein, die dazu führen, dass Männer einen größeren CO2-Fußabdruck haben als Frauen, wie ein Vergleich des carbon footprints nach Geschlecht zeigte: Männer hatten ein anderes Mobilitätsverhalten, sie fuhren schneller, häufiger und größere Autos, was zu dem Unterschied im CO2-Austoß führte. Einschränkend muss aber darauf verwiesen werden, dass dabei weitere, in den Studien nicht untersuchte Faktoren eine Rolle spielen können, etwa der Energiemix bei der Stromversorgung oder auch eine vergleichsweise fortschrittliche Haltung, die Beides  -  die Geschlechtergleichstellung wie auch die Klimapolitik  -  forciert. *Gender: Der Begriff Gender beschreibt die sozialen Folgen die mit einer bestimmten Geschlechtszugehörigkeit verbunden sind, also die Rollenerwartungen, die an eine Person gerichtet werden, die z.B. als weiblich wahrgenommen wird.","klimagerechtigkeit"
"fff_de_00137.txt",61,61,"Dies hat auch Potential, um CO2-Emissionen einzusparen: Eine Untersuchung der Verbindungen zwischen dem Gleichstellungsstatus und der Größe des carbon footprints in mehr als hundert Ländern aller Weltregionen zeigt, dass nach dem Bruttosozialprodukt die Gleichstellung der Geschlechter der Faktor mit den größten Wirkungen auf die Minderung von CO2-Emissionen ist. Ähnliche Ergebnisse liegen aus Skandinavien vor, wo Kommunen, die ihre politischen Maßnahmen weitestgehend unter Berücksichtigung möglicher genderdifferenzierter Wirkungen planen und realisieren, auch die höchsten Werte bezüglich ihres Engagements in der Klimapolitik haben  -  und umgekehrt. Grund dafür kann beispielsweise die Überwindung bestimmter geschlechtsspezifischer Rollenbilder sein, die dazu führen, dass Männer einen größeren CO2-Fußabdruck haben als Frauen, wie ein Vergleich des carbon footprints nach Geschlecht zeigte: Männer hatten ein anderes Mobilitätsverhalten, sie fuhren schneller, häufiger und größere Autos, was zu dem Unterschied im CO2-Austoß führte. Einschränkend muss aber darauf verwiesen werden, dass dabei weitere, in den Studien nicht untersuchte Faktoren eine Rolle spielen können, etwa der Energiemix bei der Stromversorgung oder auch eine vergleichsweise fortschrittliche Haltung, die Beides  -  die Geschlechtergleichstellung wie auch die Klimapolitik  -  forciert. *Gender: Der Begriff Gender beschreibt die sozialen Folgen die mit einer bestimmten Geschlechtszugehörigkeit verbunden sind, also die Rollenerwartungen, die an eine Person gerichtet werden, die z.B. als weiblich wahrgenommen wird.","Klimagerechtigkeit bedeutet: Wir müssen Strukturen und Denkmuster überwinden, die Menschen ausschließen und benachteiligen, um sie vor den Folgen der Klimakrise zu schützen und sie einzubeziehen.","Denn nur gemeinsam können wir die Klimakrise stoppen. Daher gehen wir auch alle gemeinsam am 25. September für wirkungsvolle Klimamaßnahmen und eine gerechtere Gesellschaft auf die Straßen. In dem nächsten und letzten Teil unserer Artikelserie widmen wir uns dem Gedanken, wie eine klimagerechtere Gesellschaft aussehen kann.","klimagerechtigkeit"
"fff_de_00313.txt",5,5,"In dreieinhalb Monaten ist Bundestagswahl und der Wahlkampf hat bereits begonnen. Dieses Wochenende stimmten die Partei Bündnis90/die Grünen ihr Wahlprogramm während ihrer Bundesdeligiertenkonferenz ab. Auch die SPD hat bereits ein Wahlprogramm vorgelegt, die FDP und die Linken jeweils einen Entwurf. Das Wahlprogramm der CDU/CSU unterdessen lässt weiterhin auf sich warten.","Klar ist schon jetzt: Am Thema Klimagerechtigkeit kommt bei dieser Bundestagswahl keine der Parteien vorbei.","Und das ist auch gut so, denn die nächste Legislaturperiode wird entscheidend, wenn es darum geht, ob es noch möglich ist, Deuschland auf einen 1,5°C-konformen Pfad zu bringen. Aber wo stehen wir aktuell in der deutschen Klimapolitik? Und was muss die zukünftige Bundesregierung tun? Darum soll es in diesem Beitrag gehen. Was auf dem Spiel steht Die Zeit rennt.","klimagerechtigkeit"
"fff_de_00165.txt",57,57,"Wir vereinen uns als eine Stimme und sagen: Der Kaiser hat keine Kleider! Seien Sie nicht wie der Kaiser in der Geschichte, wo Sie weiterhin mit Stolz gehen, selbst nachdem Sie enttarnt wurden. Ihre leeren Versprechen zerstören uns. Echte Klimaschutzmaßnahmen bedeuten, dass die Investitionen und Subventionen für fossile Brennstoffe sofort beendet werden, dass die Plünderung unserer Umwelt gestoppt wird, insbesondere in MAPA, und dass wir jährliche, verbindliche Kohlenstoffbudgets haben, die Gerechtigkeit und Gleichheit berücksichtigen, sowie konkrete Pläne, Fahrpläne und Meilensteine, um tatsächlich zu Netto-Null zu gelangen. Wahre Führung wird bei den Menschen gefunden, besonders bei denen, die an der vordersten Front der Klimakrise stehen.","Die Entscheidungen, die nötig sind, um Klimagerechtigkeit zu erreichen, werden nicht aufgrund der langatmigen Gespräche von euch „Anführern"" getroffen werden, sondern aufgrund der Menschen, die sich auf jede erdenkliche Art und Weise zusammenschließen, auf den Straßen und im Internet  -  also, liebe Anführer der Welt, macht euch bereit, denn wir werden nicht nachgeben.","#NoMoreEmptyPromises #NoMoreEmptySummits ZurückJetzt unterschreiben","klimagerechtigkeit"
"fff_de_00341.txt",25,25,"Deswegen streiken wir am 19.03. um 11 Uhr unter dem Motto #NoMoreEmptyPromises in Form einer Fahrraddemo. Wir starten und enden am Willy-Brandt-Platz in Essen coronakonform mit Maske und Abstand. Also schnappt euch eure Fahrräder und nichts wie raus auf die Straße! Wenn du kein Fahrrad hast kannst du dir eins am 19.03. 2h kostenlos mit dem Code 666766 bei Nextbike (Metropolradruhr) ausleihen. Essen kämpft für das Klima Wir sind die Ortsgruppe Essen, angefangen haben wir im Dezember 2018, seitdem streiken wir fast jede Woche mit mindestens 15 Leuten.","Wir sind Schüler*innen, Student*innen, Azubis und andere Menschen, die sich für Klimagerechtigkeit einsetzen.","Wir stehen für den Kohleausstieg bis 2030, für die Energiewende und die Verkehrswende. RWE ist Europas klimaschädlichster Konzern und hat seinen Hauptsitz in Essen. Das muss sich ändern, wir machen darauf aufmerksam. 25.09. Globaler Klimastreik Am 25.09. gehen wir wieder auf die Straße und kämpfen für das Klima.","klimagerechtigkeit"
"fff_de_00341.txt",74,74,"Gemeinsam streikten wir gegen RWE, die an diesem Tag ihr Jahreshauptversammlung hatten. 20. September 2019 Am 3. globalen Klimastreik waren wir in Essen mit ca. 10.000 Menschen unter dem Motto #AlleFürsKlima für mehr Klimaschutz auf der Straße. Den ganzen Tag über hatten wir Programm mit Musiker*innen und zig Bands.","Auf dem Willy-Brandt-Platz gab es einen Markt for Future, auf welchem sich Essener Klimagerechtigkeits Bewegungen und nachhaltige Organisationen und Läden vorgestellt haben.","Forderungen Nachdem alle konkrete Handlungswünsche von uns gefordert haben, haben wir Ende letzten Jahres in Essen zusammen mit Students for Future Essen, Parents for Future Essen und Scientists for Future Rhein-Ruhr einen 28-seitigen Forderungskatalog erarbeitet. Diesen haben wir allen Ratsfraktionen, mit der Forderung der Umsetzung, des Essener Stadtrats übergeben. Essen Wann? 28.4. Was?","klimagerechtigkeit"
"fff_de_00239.txt",1,1,"","Heute, am 09.07.21, wird in Bitterfeld in Sachsen-Anhalt für Klimagerechtigkeit und gegen rechte Gewalt und Hass gegen Aktivist*innen demonstriert.","Dem gingen wiederholte Angriffe auf Aktivist*innen voraus. Aber lest selbst, was die Menschen vor Ort berichten: Am Freitag gehen in Bitterfeld, einer Ostdeutschen Provinz in Sachsen Anhalt Aktivist*innen auf die Straße. Sie gehen auf die Straße für Klimagerechtigkeit und gegen rechte Gewalt und rechten Hass gegen Aktivist*innen, denn in ganz Deutschland und vor allem im Osten Deutschlands müssen sich Aktivist*innen täglich der Gefahr aussetzen, Hass und Gewalt zu erfahren. Hass, weil sie für eine bessere Welt einstehen. Hass, weil sie etwas verändern wollen.","klimagerechtigkeit"
"fff_de_00239.txt",4,4,"Heute, am 09.07.21, wird in Bitterfeld in Sachsen-Anhalt für Klimagerechtigkeit und gegen rechte Gewalt und Hass gegen Aktivist*innen demonstriert. Dem gingen wiederholte Angriffe auf Aktivist*innen voraus. Aber lest selbst, was die Menschen vor Ort berichten: Am Freitag gehen in Bitterfeld, einer Ostdeutschen Provinz in Sachsen Anhalt Aktivist*innen auf die Straße.","Sie gehen auf die Straße für Klimagerechtigkeit und gegen rechte Gewalt und rechten Hass gegen Aktivist*innen, denn in ganz Deutschland und vor allem im Osten Deutschlands müssen sich Aktivist*innen täglich der Gefahr aussetzen, Hass und Gewalt zu erfahren.","Hass, weil sie für eine bessere Welt einstehen. Hass, weil sie etwas verändern wollen. Nachdem überregionale Zeitungen über Gewalt und Hass von rechts in Zwickau, Seehausen und Bitterfeld seit mehreren Wochen berichten, erheben wir unsere Stimme und stellen uns gemeinsam am Freitag den 09.07. um 15 Uhr auf dem Robert-Schuman Platz gegen Rechts. Seit Wochen werden in der Altmark Aktivist*innen wegen ihres Engagements angegriffen. Mit Feuer.","klimagerechtigkeit"
"fff_de_00239.txt",16,16,"Mit Baseballschlägern. Mit Paintballwaffen. Seit Monaten werden Aktivist*innen in Städten wie Bitterfeld und Zwickau bedroht. Sie werden bis nach Hause verfolgt und sind nicht einmal dort sicher. Wir stehen für alle diese Aktivist*innen ein.","Für alle, die täglich solchen Bedrohungen ausgesetzt sind, denn Klimagerechtigkeit heißt Antifaschismus und das machen wir deutlich.","Wir machen deutlich, dass Faschismus, Rassismus und Hass in dieser Welt und in Deutschland nichts zu suchen haben, denn wir sind mehr! Mehr über die Demo erfahrt ihr bei Fridays for Future Bitterfeld auf Twitter, Facebook und Instagram. 3 Kommentare zu „Für Klimagerechtigkeit und gegen rechte Gewalt  -  Demo in Bitterfeld am 09.07.2021"" Was sind das für Menschen, die unsere Klimahelden bedrohen? !!! Wollen die mit dem SUV in den Klimatot fahren? Hallo Leute.","klimagerechtigkeit"
"fff_de_00239.txt",19,19,"Sie werden bis nach Hause verfolgt und sind nicht einmal dort sicher. Wir stehen für alle diese Aktivist*innen ein. Für alle, die täglich solchen Bedrohungen ausgesetzt sind, denn Klimagerechtigkeit heißt Antifaschismus und das machen wir deutlich. Wir machen deutlich, dass Faschismus, Rassismus und Hass in dieser Welt und in Deutschland nichts zu suchen haben, denn wir sind mehr! Mehr über die Demo erfahrt ihr bei Fridays for Future Bitterfeld auf Twitter, Facebook und Instagram.","3 Kommentare zu „Für Klimagerechtigkeit und gegen rechte Gewalt  -  Demo in Bitterfeld am 09.07.2021"" Was sind das für Menschen, die unsere Klimahelden bedrohen? !!!","Wollen die mit dem SUV in den Klimatot fahren? Hallo Leute. Leider ist es wieder,wie in den 90 ern, so weit, das Rechte,Hass u Angst erfüllte Schläger auf einzelne Personen oder kleine Gruppen los gehen. Jene Gewalttäter welche ihrer Angst vor Veränderungen und Menschen freien Lauf lassen. Da gilt es nicht nur mit Demonstrationen, sondern auch Gesellschaftlich massiv,friedlich,dagegen zuhalten und die moralische u ethische Flagge zu zeigen.","klimagerechtigkeit"
"fff_de_00342.txt",26,26,"Denn diese Industrienationen sind maßgeblich an der Klimakrise Schuld und sie tun zu wenig, um genau diese abzuwenden. Eine der Kläger*innen, die 20-jährige Catarina Mota berichtete: Sie „lebe mit dem Gefühl, dass mein Zuhause immer mehr zu einem feindlichen Ort wird"". Denn die Kläger*innen kommen teilweise aus der zentral portugiesischen Region Leira, in der drei Jahre zuvor heftige Waldbrände gegeben hatte. Die Klimakrise ist verantwortlich für das derartige Ausmaß der Brände. Deshalb sehen sie sich gezwungen, den Industrienationen vor dem Europäischen Gerichtshof juristisch zu zeigen, dass sie sich ihre Zukunft nicht nehmen lassen und dabei nur zuschauen.","Klimagerechtigkeit vor Gericht einzufordern ist dabei nichts Neues: In den vergangenen Jahren ist es schon häufiger zu Klagen gegen Regierungen gekommen.","Darunter sind auch abgeschlossene Klagen, welche erfolgreich waren. In den Niederlanden zum Beispiel hatte ein Gericht im Jahr 2015 in Den Haag der Stiftung Urgenda recht gegeben. Sie hatten gefordert, dass der Staat den Ausstoß von klimaschädlichen Gasen um mindestens 25% statt nur 17% verringern muss. Die niederländische Regierung ging in Revision, jedoch stimmte das Gericht den Klagenden zu. Neues Erneuerbare Energien Gesetz Bis 2030 sollen 65% des Stroms in Deutschland aus erneuerbaren Energien kommen.","klimagerechtigkeit"
"fff_de_00089.txt",1,1,"","Wir sind die Ortsgruppe Lehrte der globalen Klimagerechtigkeitsbewegung „Fridays For Future"".","Wir kämpfen für die Einhaltung des 1,5°- Ziels. Folge uns auf Social Media Termine Wann? Noch offen Wo? Neues Zentrum Was? Kreidemalaktion Wann?","klimagerechtigkeit"
"fff_de_00330.txt",5,5,"Das Jahr 2020 nähert sich dem Ende und wir blicken auf ein bewegtes Jahr zurück. Kürzlich veröffentlichten die ARD ihren dreiviertelstündigen Jahresrückblick. Während zahlreiche Themen beleuchtet wurden, fehlte ein Thema, das entscheidend ist für dieses Jahr 2020, aber auch für die kommenden Jahre: Die Klimakrise. Dabei wurden wir in diesem Jahr mit den Folgen der Klimakrise konfrontiert, wir haben Waldbrände, Dürre-Wellen und Überschwemmungen erlebt und Temperaturrekorde gemessen.","Wir haben auch erlebt, wie eine weltweite Pandemie die globale Klimagerechtigkeitsbewegung vor große Herausforderungen gestellt hat, wie unsere Streiks abgesagt werden mussten  -  aber auch, wie dennoch Millionen von Menschen kreative Wege fanden, Klimaschutz zu fordern, wie wir weltweit mutig und solidarisch Zeichen setzten und für die Welt einstanden, in der wir leben wollen.","Wir haben einige Höhen und Tiefen in diesem Jahr miterlebt und vieles gelernt. Lasst uns also gemeinsam auf das Jahr 2020 zurückblicken. Das Jahr 2020  -  die Fortsetzung des Kampfs für die Klimagerechtigkeit „Wir müssen alles menschenmögliche unternehmen, um diese Menschheitsherausforderung zu bewältigen""  -  so hieß es vor einem Jahr in der Neujahrsansprache unserer Bundeskanzlerin Angela Merkel. Kurz zuvor war das bei weitem nicht ausreichende Klimapäckchen der Bundesregierung verabschiedet worden und wir bereiteten uns darauf vor, weiterhin Druck auf den Straßen zu machen, damit die Bundesregierung ihren leeren Worten auch Taten folgen lassen würde. So gingen am 17.","klimagerechtigkeit"
"fff_de_00330.txt",8,8,"Während zahlreiche Themen beleuchtet wurden, fehlte ein Thema, das entscheidend ist für dieses Jahr 2020, aber auch für die kommenden Jahre: Die Klimakrise. Dabei wurden wir in diesem Jahr mit den Folgen der Klimakrise konfrontiert, wir haben Waldbrände, Dürre-Wellen und Überschwemmungen erlebt und Temperaturrekorde gemessen. Wir haben auch erlebt, wie eine weltweite Pandemie die globale Klimagerechtigkeitsbewegung vor große Herausforderungen gestellt hat, wie unsere Streiks abgesagt werden mussten  -  aber auch, wie dennoch Millionen von Menschen kreative Wege fanden, Klimaschutz zu fordern, wie wir weltweit mutig und solidarisch Zeichen setzten und für die Welt einstanden, in der wir leben wollen. Wir haben einige Höhen und Tiefen in diesem Jahr miterlebt und vieles gelernt. Lasst uns also gemeinsam auf das Jahr 2020 zurückblicken.","Das Jahr 2020  -  die Fortsetzung des Kampfs für die Klimagerechtigkeit „Wir müssen alles menschenmögliche unternehmen, um diese Menschheitsherausforderung zu bewältigen""  -  so hieß es vor einem Jahr in der Neujahrsansprache unserer Bundeskanzlerin Angela Merkel.","Kurz zuvor war das bei weitem nicht ausreichende Klimapäckchen der Bundesregierung verabschiedet worden und wir bereiteten uns darauf vor, weiterhin Druck auf den Straßen zu machen, damit die Bundesregierung ihren leeren Worten auch Taten folgen lassen würde. So gingen am 17. Januar bei einer regionalen Großdemo in Mainz 12.000 Menschen unter dem Motto „Die Uhr tickt  -  für unseren Planeten"" auf die Straße, um auf die Dringlichkeit der Klimakrise hinzuweisen, die schon jetzt für Millionen Menschen Realität ist. Zahlreiche Demonstrierende fanden sich auch rund um das Weltwirtschaftsforum in Davos ein, das wir zum Weltklimaforum machten. Das Thema war in zahlreichen Debatten präsent und Klimaktivist:innen vor Ort machten unsere Forderungen unüberhörbar.","klimagerechtigkeit"
"fff_de_00330.txt",17,17,"Zahlreiche Demonstrierende fanden sich auch rund um das Weltwirtschaftsforum in Davos ein, das wir zum Weltklimaforum machten. Das Thema war in zahlreichen Debatten präsent und Klimaktivist:innen vor Ort machten unsere Forderungen unüberhörbar. Unter ihnen auch die 24-jährige Klimaaktivistin Vanessa Nakate, die in Uganda trotz großer Widerstände, wie Strafen für protestierende Studierende, die Fridays for Future-Bewegung organisiert. In der Berichterstattung über eine Pressekonferenz, in der fünf Fridays for Future-Repräsentatinnen vertreten waren, von denen vier weiß*waren, wurde Vanessa, die einzige Vertreterin von Fridays for Future auf dem afrikanischen Kontinent war, aus dem Bild herausgeschnitten. Dieses Erlebnis kann sinnbildlich für die Erfahrungen der vielen Menschen mit Rassismuserfahrung und der Menschen aus dem globalen Süden stehen, die häufig nicht nur die Folgen der Klimakrise am stärksten spüren, sondern auch schon seit Jahrzehnten ganz vorne im Kampf gegen Naturzerstörung und Klimawandel stehen, und deren Stimmen immer noch viel zu häufig überhört werden.","Es war eines der ersten Ereignisse im Jahr 2020, die uns bewusst machen sollten, dass Klimagerechtigkeit nicht ohne Antirassismus möglich ist.","Siemens schürt Feuer Dass im Jahr 2020 die Klimakrise nicht mehr nur unsere Zukunft, sondern auch unsere Gegenwart bedroht, wurde mal wieder auch sehr deutlich, als die Bilder von den Buschbränden in Australien um die Welt gingen. Bilder von Bränden, die schlimmer waren, als die im gesamten Jahrzehnt zuvor. Während große Teile des Landes durch die Klimakrise angeheizt in Flammen standen und von Rauchschwaden überzogen wurden, hielt Siemens weiter daran fest, eines der zerstörerischsten Projekte weltweit zu unterstützen: die Adani-Kohlemine in Australien. Siemens hatte einen Vertrag geschlossen, Signaltechnik für die größte Mine der Welt zu liefern, die nicht nur die Klimakrise weiter anheizen wird, sondern auch auf heiligem Land der indigenen Bevölkerung entstehen sollte und jährlich Milliarden Liter Wasser verbrauchen würde. Daher forderten wir von Siemens, die eigentlich versprochen haben, bis 2030 klimaneutral zu werden, die Beteiligung an diesem zerstörerischen und nicht zukunftsfähigen Projekt zu stoppen, mit dutzenden Aktionen überall in Deutschland und einer Petition, die innerhalb nur weniger Tage mehr als 70.000 Unterschriften hatte.","klimagerechtigkeit"
